clima_id,municipio,fecha,temperatura_max_c,temperatura_min_c,precipitacion_mm,condicion,temporada
2036,Aguadas,2023-09-07,20.3,14.5,1.8,nublado,media
2037,Aguadas,2023-09-10,21.7,14.7,0.8,soleado,media
2038,Aguadas,2023-09-13,16.9,9.8,0.1,soleado,media
2039,Aguadas,2023-09-16,18.7,9.9,2.6,soleado,media
2040,Aguadas,2023-09-19,17.3,8.7,2.2,nublado,media
2041,Aguadas,2023-09-22,21.5,16.2,0.8,nublado,media
2042,Aguadas,2023-09-25,21.5,13.9,0.9,soleado,media
2043,Aguadas,2023-09-28,18.9,12.1,1.1,nublado,media
2044,Aguadas,2023-10-01,17.5,11.7,0.1,nublado,baja
2045,Aguadas,2023-10-04,18.4,11.2,2.3,nublado,baja
2046,Aguadas,2023-10-07,20.2,13.7,69.5,tormenta,baja
2047,Aguadas,2023-10-10,18.5,12.1,4.6,soleado,baja
2048,Aguadas,2023-10-13,18.3,10.5,4.6,soleado,baja
2049,Aguadas,2023-10-16,17.4,7.4,2.1,nublado,baja
2050,Aguadas,2023-10-19,20.1,13.6,4.2,nublado,baja
2051,Aguadas,2023-10-22,20.8,11.2,29.3,tormenta,baja
2052,Aguadas,2023-10-25,20.8,14.8,4.0,soleado,baja
2053,Aguadas,2023-10-28,19.0,13.2,0.5,nublado,baja
2054,Aguadas,2023-10-31,21.9,15.3,68.3,lluvioso,baja
2055,Aguadas,2023-11-03,21.7,14.3,2.6,soleado,baja
2056,Aguadas,2023-11-06,18.2,8.7,4.6,nublado,baja
2057,Aguadas,2023-11-09,17.6,10.6,75.1,tormenta,baja
2058,Aguadas,2023-11-12,19.6,14.0,1.8,nublado,baja
2059,Aguadas,2023-11-15,19.5,12.5,2.1,soleado,baja
2060,Aguadas,2023-11-18,20.1,11.9,2.6,soleado,baja
2061,Aguadas,2023-11-21,16.8,9.2,39.7,lluvioso,baja
2062,Aguadas,2023-11-24,18.0,9.4,2.4,soleado,baja
2063,Aguadas,2023-11-27,16.1,6.3,4.6,soleado,baja
2064,Aguadas,2023-11-30,17.5,12.4,38.9,lluvioso,baja
2065,Aguadas,2023-12-03,20.0,13.4,0.5,soleado,alta
2066,Aguadas,2023-12-06,21.4,13.8,1.0,nublado,alta
2067,Aguadas,2023-12-09,17.2,11.2,2.0,soleado,alta
2068,Aguadas,2023-12-12,21.5,14.0,3.4,soleado,alta
2069,Aguadas,2023-12-15,21.2,13.7,75.9,tormenta,alta
2070,Aguadas,2023-12-18,19.9,12.8,1.1,soleado,alta
2071,Aguadas,2023-12-21,16.1,7.4,2.4,soleado,alta
2072,Aguadas,2023-12-24,20.8,15.1,3.1,soleado,alta
2073,Aguadas,2023-12-27,17.6,11.8,3.9,soleado,alta
2074,Aguadas,2023-12-30,19.5,13.8,2.8,soleado,alta
2075,Aguadas,2024-01-02,21.1,14.5,1.3,soleado,alta
2076,Aguadas,2024-01-05,20.4,12.8,2.1,nublado,alta
2077,Aguadas,2024-01-08,20.6,13.5,37.7,lluvioso,alta
2078,Aguadas,2024-01-11,21.0,12.7,46.2,lluvioso,alta
2079,Aguadas,2024-01-14,19.9,10.2,3.4,soleado,alta
2080,Aguadas,2024-01-17,18.0,9.1,3.2,nublado,alta
2081,Aguadas,2024-01-20,17.5,12.1,4.9,soleado,alta
2082,Aguadas,2024-01-23,21.6,16.6,3.2,soleado,alta
2083,Aguadas,2024-01-26,20.4,13.6,3.3,nublado,alta
2084,Aguadas,2024-01-29,20.5,14.2,0.2,nublado,alta
2085,Aguadas,2024-02-01,17.6,11.7,4.1,soleado,media
2086,Aguadas,2024-02-04,19.1,12.8,2.7,nublado,media
2087,Aguadas,2024-02-07,16.6,7.1,2.1,soleado,media
2088,Aguadas,2024-02-10,16.3,10.8,2.2,soleado,media
2089,Aguadas,2024-02-13,16.2,11.2,3.2,nublado,media
2090,Aguadas,2024-02-16,19.5,14.3,3.8,soleado,media
2091,Aguadas,2024-02-19,21.2,11.5,3.6,soleado,media
2092,Aguadas,2024-02-22,17.4,8.5,0.7,soleado,media
2093,Aguadas,2024-02-25,17.8,10.7,2.3,nublado,media
2094,Aguadas,2024-02-28,19.6,14.5,1.3,soleado,media
2095,Aguadas,2024-03-02,16.2,10.8,3.3,soleado,media
2096,Aguadas,2024-03-05,20.6,15.5,4.4,soleado,media
2097,Aguadas,2024-03-08,19.9,11.3,29.2,lluvioso,media
2098,Aguadas,2024-03-11,22.0,12.1,2.4,nublado,media
2099,Aguadas,2024-03-14,18.4,11.6,2.9,nublado,media
2100,Aguadas,2024-03-17,20.3,12.3,1.2,soleado,media
2101,Aguadas,2024-03-20,16.9,8.0,0.3,nublado,media
2102,Aguadas,2024-03-23,22.0,13.1,0.6,soleado,media
2103,Aguadas,2024-03-26,20.1,11.2,67.6,lluvioso,media
2104,Aguadas,2024-03-29,19.7,14.7,0.4,nublado,media
2105,Aguadas,2024-04-01,19.2,10.5,4.5,soleado,baja
2106,Aguadas,2024-04-04,21.2,13.8,4.7,nublado,baja
2107,Aguadas,2024-04-07,18.4,11.6,0.8,soleado,baja
2108,Aguadas,2024-04-10,21.9,13.3,3.3,soleado,baja
2109,Aguadas,2024-04-13,16.2,9.8,33.5,lluvioso,baja
2110,Aguadas,2024-04-16,20.3,12.4,1.0,nublado,baja
2111,Aguadas,2024-04-19,19.0,11.9,1.3,soleado,baja
2112,Aguadas,2024-04-22,19.4,10.3,3.7,nublado,baja
2113,Aguadas,2024-04-25,17.3,8.7,77.5,lluvioso,baja
2114,Aguadas,2024-04-28,17.1,9.3,29.5,lluvioso,baja
2115,Aguadas,2024-05-01,21.9,12.9,1.0,soleado,baja
2116,Aguadas,2024-05-04,21.8,13.9,4.0,nublado,baja
2117,Aguadas,2024-05-07,20.5,13.4,4.3,soleado,baja
2118,Aguadas,2024-05-10,21.6,14.9,38.8,lluvioso,baja
2119,Aguadas,2024-05-13,19.8,11.9,73.7,tormenta,baja
2120,Aguadas,2024-05-16,16.8,8.0,11.3,lluvioso,baja
2121,Aguadas,2024-05-19,17.6,7.9,20.5,lluvioso,baja
2122,Aguadas,2024-05-22,17.8,10.1,73.5,lluvioso,baja
2123,Aguadas,2024-05-25,19.8,13.6,2.6,soleado,baja
2124,Aguadas,2024-05-28,20.1,11.2,55.3,lluvioso,baja
2125,Aguadas,2024-05-31,21.9,12.4,2.8,soleado,baja
2126,Aguadas,2024-06-03,20.7,12.6,1.9,nublado,alta
2127,Aguadas,2024-06-06,20.1,14.1,4.1,soleado,alta
2128,Aguadas,2024-06-09,16.5,11.0,4.2,soleado,alta
2129,Aguadas,2024-06-12,21.5,14.1,0.7,soleado,alta
2130,Aguadas,2024-06-15,19.2,12.4,4.6,soleado,alta
2131,Aguadas,2024-06-18,17.9,9.3,2.2,nublado,alta
2132,Aguadas,2024-06-21,21.9,13.0,4.0,nublado,alta
2133,Aguadas,2024-06-24,16.0,9.2,4.3,nublado,alta
2134,Aguadas,2024-06-27,17.1,10.6,3.0,nublado,alta
2135,Aguadas,2024-06-30,21.0,11.3,2.8,soleado,alta
2136,Aguadas,2024-07-03,18.8,11.9,4.2,nublado,alta
2137,Aguadas,2024-07-06,16.7,8.8,3.1,soleado,alta
2138,Aguadas,2024-07-09,21.7,13.7,2.2,nublado,alta
2139,Aguadas,2024-07-12,20.1,13.5,2.4,soleado,alta
2140,Aguadas,2024-07-15,21.7,14.3,2.9,soleado,alta
2141,Aguadas,2024-07-18,16.9,8.4,4.2,nublado,alta
2142,Aguadas,2024-07-21,20.1,11.4,1.3,soleado,alta
2143,Aguadas,2024-07-24,20.5,10.8,4.6,soleado,alta
2144,Aguadas,2024-07-27,18.2,12.9,4.7,soleado,alta
2145,Aguadas,2024-07-30,19.6,12.2,3.5,nublado,alta
2146,Aguadas,2024-08-02,18.5,10.7,3.1,soleado,media
2147,Aguadas,2024-08-05,19.6,10.9,4.8,soleado,media
2148,Aguadas,2024-08-08,16.1,10.9,3.0,nublado,media
2149,Aguadas,2024-08-11,19.5,13.5,1.4,nublado,media
2150,Aguadas,2024-08-14,21.9,13.8,2.5,soleado,media
2151,Aguadas,2024-08-17,17.2,10.6,4.8,nublado,media
2152,Aguadas,2024-08-20,19.1,9.1,4.3,nublado,media
2153,Aguadas,2024-08-23,19.7,12.4,1.5,soleado,media
2154,Aguadas,2024-08-26,16.2,8.0,1.8,soleado,media
2155,Aguadas,2024-08-29,20.2,12.9,4.4,nublado,media
2156,Aguadas,2024-09-01,18.0,12.1,0.7,soleado,media
2157,Aguadas,2024-09-04,19.2,10.6,4.6,nublado,media
2158,Aguadas,2024-09-07,20.2,12.9,3.0,soleado,media
2159,Aguadas,2024-09-10,20.5,11.0,4.4,soleado,media
2160,Aguadas,2024-09-13,17.2,11.8,5.0,nublado,media
2161,Aguadas,2024-09-16,19.1,10.9,0.6,soleado,media
2162,Aguadas,2024-09-19,21.5,16.4,1.3,soleado,media
2163,Aguadas,2024-09-22,20.6,13.5,3.6,soleado,media
2164,Aguadas,2024-09-25,16.4,10.9,3.1,soleado,media
2165,Aguadas,2024-09-28,18.1,10.7,1.6,nublado,media
2166,Aguadas,2024-10-01,18.5,12.2,4.8,nublado,baja
2167,Aguadas,2024-10-04,19.2,11.2,1.3,soleado,baja
2168,Aguadas,2024-10-07,17.3,9.9,38.6,lluvioso,baja
2169,Aguadas,2024-10-10,20.1,11.9,2.7,soleado,baja
2170,Aguadas,2024-10-13,17.7,12.6,2.8,soleado,baja
2171,Aguadas,2024-10-16,20.0,11.3,1.3,soleado,baja
2172,Aguadas,2024-10-19,16.1,6.1,77.1,tormenta,baja
2173,Aguadas,2024-10-22,16.1,6.8,3.2,nublado,baja
2174,Aguadas,2024-10-25,16.1,7.9,4.2,soleado,baja
2175,Aguadas,2024-10-28,16.6,9.4,24.1,lluvioso,baja
2176,Aguadas,2024-10-31,19.8,10.7,2.4,soleado,baja
2177,Aguadas,2024-11-03,17.8,11.4,0.3,nublado,baja
2178,Aguadas,2024-11-06,18.2,12.8,4.3,nublado,baja
2179,Aguadas,2024-11-09,21.1,11.9,4.4,nublado,baja
2180,Aguadas,2024-11-12,18.9,11.4,22.4,lluvioso,baja
2181,Aguadas,2024-11-15,17.5,10.7,47.7,lluvioso,baja
2182,Aguadas,2024-11-18,18.7,9.6,19.2,lluvioso,baja
2183,Aguadas,2024-11-21,19.1,13.9,2.1,nublado,baja
2184,Aguadas,2024-11-24,18.7,9.3,2.0,nublado,baja
2185,Aguadas,2024-11-27,17.4,10.0,11.5,lluvioso,baja
2186,Aguadas,2024-11-30,19.3,10.9,4.3,soleado,baja
2187,Aguadas,2024-12-03,18.7,11.6,40.8,lluvioso,alta
2188,Aguadas,2024-12-06,21.3,14.6,1.3,soleado,alta
2189,Aguadas,2024-12-09,16.1,9.0,0.5,soleado,alta
2190,Aguadas,2024-12-12,19.1,10.7,0.1,soleado,alta
2191,Aguadas,2024-12-15,20.5,10.6,2.3,soleado,alta
2192,Aguadas,2024-12-18,20.3,12.3,1.2,nublado,alta
2193,Aguadas,2024-12-21,18.6,8.8,4.3,soleado,alta
2194,Aguadas,2024-12-24,20.4,13.0,3.2,nublado,alta
2195,Aguadas,2024-12-27,20.1,10.6,4.3,soleado,alta
2196,Aguadas,2024-12-30,20.2,12.7,4.9,nublado,alta
